id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date,days_to_bgc,days_to_vehicle_add,days_to_first_trip,started_driving
295,Strark,android web,Paid,2016-01-19,2016-01-19,,,,,,0.0,,,0
296,Berton,ios web,Referral,2016-01-27,,,,,,,,,,0
297,Berton,ios web,Organic,2016-01-25,,,,,,,,,,0
298,Strark,ios web,Organic,2016-01-18,2016-01-20,2016-01-24,Chevrolet,Suburban,2007.0,,2.0,6.0,,0
299,Strark,,Referral,2016-01-11,,,,,,,,,,0
300,Strark,ios web,Referral,2016-01-06,2016-01-18,,,,,,12.0,,,0
301,Strark,other,Paid,2016-01-06,,,,,,,,,,0
302,Strark,android web,Organic,2016-01-14,2016-01-14,2016-02-16,Honda,Odyssey,2005.0,,0.0,33.0,,0
303,Berton,ios web,Paid,2016-01-22,,,,,,,,,,0
304,Wrouver,other,Organic,2016-01-19,,,,,,,,,,0
305,Strark,mac,Paid,2016-01-05,2016-01-12,2016-02-01,Nissan,Xterra,2007.0,,7.0,27.0,,0
306,Berton,ios web,Paid,2016-01-04,2016-01-08,,,,,,4.0,,,0
307,Berton,,Referral,2016-01-11,,,,,,,,,,0
308,Strark,android web,Referral,2016-01-03,2016-02-14,2016-02-18,Dodge,Avenger,2012.0,,42.0,46.0,,0
309,Strark,ios web,Referral,2016-01-14,2016-01-20,2016-01-20,Honda,Civic,2014.0,2016-01-20,6.0,6.0,6.0,1
310,Strark,android web,Referral,2016-01-20,2016-01-21,,,,,,1.0,,,0
311,Strark,android web,Referral,2016-01-11,2016-01-14,2016-02-12,Kia,Forte,2017.0,,3.0,32.0,,0
312,Strark,windows,Referral,2016-01-05,2016-01-17,2016-01-20,Lexus,IS,2014.0,2016-01-24,12.0,15.0,19.0,1
313,Strark,windows,Paid,2016-01-23,2016-01-30,2016-01-30,Toyota,Highlander,2013.0,2016-02-15,7.0,7.0,23.0,1
314,Strark,ios web,Referral,2016-01-05,,,,,,,,,,0
315,Strark,ios web,Paid,2016-01-30,2016-02-05,,,,,,6.0,,,0
316,Strark,,Referral,2016-01-23,2016-01-30,,,,,,7.0,,,0
317,Strark,windows,Paid,2016-01-08,2016-01-08,2016-01-08,Hyundai,Santa Fe,2016.0,2016-01-13,0.0,0.0,5.0,1
318,Berton,android web,Organic,2016-01-03,2016-02-18,2016-02-29,Toyota,Camry,2014.0,,46.0,57.0,,0
319,Strark,android web,Organic,2016-01-02,,,,,,,,,,0
320,Strark,other,Organic,2016-01-11,2016-01-11,,,,,,0.0,,,0
321,Berton,ios web,Paid,2016-01-02,,,,,,,,,,0
322,Strark,windows,Paid,2016-01-27,2016-01-27,,,,,,0.0,,,0
323,Strark,ios web,Paid,2016-01-04,2016-01-16,,,,,,12.0,,,0
324,Strark,windows,Paid,2016-01-25,2016-01-25,,,,,,0.0,,,0
325,Berton,ios web,Paid,2016-01-29,,,,,,,,,,0
326,Berton,,Referral,2016-01-11,2016-01-26,,,,,,15.0,,,0
327,Strark,android web,Referral,2016-01-19,2016-01-26,2016-01-26,Nissan,Sentra,2014.0,2016-01-30,7.0,7.0,11.0,1
328,Wrouver,,Organic,2016-01-25,2016-01-25,,,,,,0.0,,,0
329,Strark,android web,Paid,2016-01-28,2016-02-14,,,,,,17.0,,,0
330,Berton,ios web,Organic,2016-01-13,2016-02-04,,,,,,22.0,,,0
331,Strark,,Referral,2016-01-06,2016-01-08,,,,,,2.0,,,0
332,Berton,android web,Organic,2016-01-02,2016-01-08,2016-01-08,BMW,3-series,2012.0,2016-01-10,6.0,6.0,8.0,1
333,Strark,windows,Referral,2016-01-08,,,,,,,,,,0
334,Strark,ios web,Referral,2016-01-05,2016-01-29,,,,,,24.0,,,0
335,Berton,mac,Paid,2016-01-13,2016-02-15,,,,,,33.0,,,0
336,Berton,windows,Referral,2016-01-15,2016-02-14,,,,,,30.0,,,0
337,Berton,android web,Referral,2016-01-23,2016-01-25,2016-02-28,Toyota,Prius V,2014.0,,2.0,36.0,,0
338,Berton,mac,Referral,2016-01-18,2016-01-19,2016-01-19,Ford,Focus,2013.0,2016-01-23,1.0,1.0,5.0,1
339,Strark,android web,Referral,2016-01-13,2016-01-18,2016-02-22,Honda,Accord,2016.0,,5.0,40.0,,0
340,Wrouver,windows,Referral,2016-01-06,,,,,,,,,,0
341,Strark,,Organic,2016-01-28,,,,,,,,,,0
342,Wrouver,other,Paid,2016-01-29,2016-02-18,,,,,,20.0,,,0
343,Strark,ios web,Paid,2016-01-18,,,,,,,,,,0
344,Berton,android web,Paid,2016-01-23,2016-02-08,,,,,,16.0,,,0
345,Strark,ios web,Paid,2016-01-27,,,,,,,,,,0
346,Berton,ios web,Paid,2016-01-08,2016-01-31,2016-02-12,Toyota,Sienna,2006.0,,23.0,35.0,,0
347,Wrouver,,Organic,2016-01-19,,,,,,,,,,0
348,Strark,android web,Paid,2016-01-05,2016-01-07,,,,,,2.0,,,0
349,Berton,android web,Referral,2016-01-22,2016-01-22,2016-01-25,Toyota,Prius,2013.0,,0.0,3.0,,0
350,Strark,android web,Paid,2016-01-25,,,,,,,,,,0
351,Berton,android web,Paid,2016-01-01,2016-01-27,,,,,,26.0,,,0
352,Strark,ios web,Referral,2016-01-18,2016-02-02,,,,,,15.0,,,0
353,Berton,android web,Paid,2016-01-01,2016-01-01,,,,,,0.0,,,0
354,Strark,android web,Referral,2016-01-05,2016-01-09,,,,,,4.0,,,0
355,Berton,other,Organic,2016-01-24,2016-01-24,,,,,,0.0,,,0
356,Berton,mac,Paid,2016-01-05,,,,,,,,,,0
357,Strark,android web,Referral,2016-01-12,2016-01-16,,,,,,4.0,,,0
358,Strark,android web,Paid,2016-01-04,2016-01-05,,,,,,1.0,,,0
359,Strark,android web,Referral,2016-01-02,2016-01-21,,,,,,19.0,,,0
360,Berton,android web,Paid,2016-01-21,2016-01-22,,,,,,1.0,,,0
361,Berton,android web,Organic,2016-01-02,,,,,,,,,,0
362,Strark,ios web,Referral,2016-01-30,,,,,,,,,,0
363,Strark,windows,Organic,2016-01-05,2016-01-06,2016-01-06,Infiniti,Q50,2014.0,2016-01-07,1.0,1.0,2.0,1
364,Strark,other,Paid,2016-01-11,2016-01-20,2016-01-26,Audi,A4,2008.0,,9.0,15.0,,0
365,Strark,ios web,Referral,2016-01-10,2016-01-20,2016-02-03,Toyota,Camry,2016.0,2016-02-06,10.0,24.0,27.0,1
366,Strark,mac,Organic,2016-01-17,2016-01-17,,,,,,0.0,,,0
367,Berton,other,Paid,2016-01-26,2016-01-31,2016-01-31,Honda,Accord,2015.0,,5.0,5.0,,0
368,Strark,mac,Referral,2016-01-24,2016-01-31,,,,,,7.0,,,0
369,Berton,android web,Organic,2016-01-25,2016-01-27,,,,,,2.0,,,0
370,Berton,windows,Paid,2016-01-16,2016-02-04,,,,,,19.0,,,0
371,Berton,windows,Organic,2016-01-19,2016-01-19,2016-01-19,Lexus,ES,2011.0,2016-01-30,0.0,0.0,11.0,1
372,Strark,other,Paid,2016-01-16,2016-02-19,,,,,,34.0,,,0
373,Strark,android web,Referral,2016-01-25,2016-01-30,2016-02-06,Subaru,Impreza,2004.0,,5.0,12.0,,0
374,Berton,,Organic,2016-01-29,2016-02-01,,,,,,3.0,,,0
375,Strark,ios web,Referral,2016-01-27,2016-01-28,2016-01-28,Scion,xB,2004.0,2016-02-03,1.0,1.0,7.0,1
376,Berton,mac,Paid,2016-01-16,2016-02-15,2016-02-19,Volkswagen,Jetta,2015.0,,30.0,34.0,,0
377,Strark,,Organic,2016-01-21,,,,,,,,,,0
378,Berton,mac,Paid,2016-01-07,,,,,,,,,,0
379,Berton,ios web,Referral,2016-01-06,2016-01-07,2016-01-12,Ford,Fiesta,2013.0,2016-01-22,1.0,6.0,16.0,1
380,Berton,android web,Organic,2016-01-04,2016-01-04,,,,,,0.0,,,0
381,Berton,android web,Paid,2016-01-27,2016-02-03,,,,,,7.0,,,0
382,Strark,android web,Referral,2016-01-27,2016-01-30,2016-02-11,Toyota,Prius V,2013.0,,3.0,15.0,,0
383,Strark,windows,Referral,2016-01-04,2016-01-07,,,,,,3.0,,,0
384,Strark,ios web,Referral,2016-01-10,2016-01-18,2016-01-26,Toyota,Camry,2014.0,,8.0,16.0,,0
385,Wrouver,ios web,Referral,2016-01-29,2016-02-03,2016-02-08,Volkswagen,Jetta,2014.0,2016-02-12,5.0,10.0,14.0,1
386,Berton,windows,Organic,2016-01-06,2016-01-06,,,,,,0.0,,,0
387,Strark,ios web,Organic,2016-01-02,2016-01-26,,,,,,24.0,,,0
388,Strark,ios web,Referral,2016-01-25,2016-01-26,,,,,,1.0,,,0
389,Strark,android web,Paid,2016-01-30,,,,,,,,,,0
390,Strark,,Organic,2016-01-29,,,,,,,,,,0
391,Strark,windows,Organic,2016-01-21,2016-02-18,,,,,,28.0,,,0
392,Strark,,Organic,2016-01-26,,,,,,,,,,0
393,Berton,ios web,Referral,2016-01-14,2016-02-09,,,,,,26.0,,,0
394,Strark,android web,Paid,2016-01-01,2016-01-04,,,,,,3.0,,,0
395,Strark,android web,Organic,2016-01-08,,,,,,,,,,0
396,Strark,android web,Organic,2016-01-04,,,,,,,,,,0
397,Strark,mac,Paid,2016-01-03,2016-01-07,,,,,,4.0,,,0
398,Strark,android web,Referral,2016-01-11,2016-02-13,2016-02-25,Honda,Ridgeline,2006.0,,33.0,45.0,,0
399,Strark,android web,Referral,2016-01-03,2016-01-07,2016-01-12,BMW,5-series,2007.0,,4.0,9.0,,0
400,Berton,other,Organic,2016-01-13,2016-02-01,2016-02-13,Honda,Accord,2015.0,,19.0,31.0,,0
401,Strark,ios web,Referral,2016-01-14,2016-01-14,2016-01-16,Kia,Optima,2015.0,,0.0,2.0,,0
402,Berton,android web,Organic,2016-01-11,2016-01-11,2016-01-12,Honda,Accord,2012.0,,0.0,1.0,,0
403,Berton,ios web,Organic,2016-01-16,2016-02-01,,,,,,16.0,,,0
404,Berton,mac,Paid,2016-01-02,2016-01-11,,,,,,9.0,,,0
405,Berton,android web,Paid,2016-01-18,2016-02-17,,,,,,30.0,,,0
406,Strark,android web,Organic,2016-01-22,2016-01-27,,,,,,5.0,,,0
407,Strark,android web,Organic,2016-01-06,2016-01-11,,,,,,5.0,,,0
408,Strark,windows,Organic,2016-01-05,2016-01-08,2016-01-10,Honda,Pilot,2015.0,2016-01-09,3.0,5.0,4.0,1
409,Strark,,Organic,2016-01-21,2016-02-03,,,,,,13.0,,,0
410,Berton,ios web,Paid,2016-01-04,,,,,,,,,,0
411,Strark,windows,Organic,2016-01-20,,,,,,,,,,0
412,Strark,other,Organic,2016-01-20,2016-01-23,2016-01-24,Toyota,RAV4,2015.0,,3.0,4.0,,0
413,Berton,windows,Referral,2016-01-03,2016-01-06,,,,,,3.0,,,0
414,Strark,ios web,Referral,2016-01-20,2016-01-23,,,,,,3.0,,,0
415,Wrouver,windows,Paid,2016-01-14,2016-01-19,2016-01-20,Toyota,Camry,2007.0,2016-01-21,5.0,6.0,7.0,1
416,Berton,ios web,Paid,2016-01-15,2016-01-16,,,,,,1.0,,,0
417,Strark,windows,Referral,2016-01-11,,,,,,,,,,0
418,Berton,mac,Organic,2016-01-02,,,,,,,,,,0
419,Berton,android web,Referral,2016-01-20,2016-01-20,,,,,,0.0,,,0
420,Strark,windows,Organic,2016-01-15,2016-02-22,,,,,,38.0,,,0
421,Strark,mac,Referral,2016-01-16,2016-02-03,2016-02-05,Toyota,Prius,2015.0,2016-02-10,18.0,20.0,25.0,1
422,Wrouver,mac,Paid,2016-01-28,,,,,,,,,,0
423,Berton,ios web,Referral,2016-01-07,2016-01-27,,,,,,20.0,,,0
424,Berton,mac,Organic,2016-01-02,2016-01-26,,,,,,24.0,,,0
425,Strark,windows,Paid,2016-01-02,2016-01-05,2016-01-12,Toyota,Sienna,2011.0,2016-01-17,3.0,10.0,15.0,1
426,Berton,mac,Paid,2016-01-08,2016-01-16,2016-01-17,Nissan,Versa,2011.0,,8.0,9.0,,0
427,Strark,ios web,Referral,2016-01-23,2016-01-24,2016-01-25,Honda,Accord,2009.0,2016-01-29,1.0,2.0,6.0,1
428,Berton,ios web,Paid,2016-01-05,,,,,,,,,,0
429,Strark,windows,Paid,2016-01-18,2016-01-18,2016-01-31,Ford,Fusion,2014.0,2016-02-02,0.0,13.0,15.0,1
430,Berton,,Referral,2016-01-08,,,,,,,,,,0
431,Strark,ios web,Paid,2016-01-30,2016-02-08,,,,,,9.0,,,0
432,Strark,mac,Referral,2016-01-07,2016-01-07,2016-01-09,Infiniti,Q50,2014.0,2016-01-09,0.0,2.0,2.0,1
433,Strark,windows,Organic,2016-01-21,2016-02-15,,,,,,25.0,,,0
434,Strark,ios web,Paid,2016-01-09,2016-01-15,,,,,,6.0,,,0
435,Strark,ios web,Referral,2016-01-05,2016-01-15,2016-01-16,Toyota,Prius,2013.0,2016-01-16,10.0,11.0,11.0,1
436,Strark,android web,Referral,2016-01-08,2016-01-19,2016-01-30,Toyota,Camry,2007.0,,11.0,22.0,,0
437,Berton,android web,Referral,2016-01-14,2016-01-31,,,,,,17.0,,,0
438,Strark,ios web,Organic,2016-01-04,2016-01-13,,,,,,9.0,,,0
439,Berton,android web,Referral,2016-01-26,2016-02-19,,,,,,24.0,,,0
440,Berton,windows,Paid,2016-01-22,2016-02-02,,,,,,11.0,,,0
441,Strark,mac,Organic,2016-01-02,,,,,,,,,,0
442,Berton,android web,Referral,2016-01-29,2016-01-29,2016-01-30,Buick,Regal,2002.0,2016-01-30,0.0,1.0,1.0,1
443,Berton,android web,Referral,2016-01-15,2016-02-18,2016-02-19,Dodge,Caravan,2003.0,,34.0,35.0,,0
444,Wrouver,mac,Paid,2016-01-20,2016-01-20,2016-01-21,Mercedes-Benz,E-Class,2008.0,2016-01-25,0.0,1.0,5.0,1
445,Berton,other,Paid,2016-01-19,2016-02-07,,,,,,19.0,,,0
446,Strark,ios web,Referral,2016-01-05,2016-01-30,,,,,,25.0,,,0
447,Strark,ios web,Organic,2016-01-20,2016-01-20,,,,,,0.0,,,0
448,Berton,ios web,Referral,2016-01-25,2016-01-29,2016-02-08,Volkswagen,Jetta,2013.0,2016-02-09,4.0,14.0,15.0,1
449,Strark,ios web,Referral,2016-01-15,2016-01-25,,,,,,10.0,,,0
450,Strark,,Organic,2016-01-22,2016-01-26,,,,,,4.0,,,0
451,Strark,android web,Paid,2016-01-20,,,,,,,,,,0
452,Berton,ios web,Referral,2016-01-21,2016-01-23,2016-01-27,Chevrolet,Cruze,2013.0,,2.0,6.0,,0
453,Berton,android web,Paid,2016-01-25,2016-01-27,2016-02-01,Nissan,Rogue,2012.0,,2.0,7.0,,0
454,Berton,ios web,Referral,2016-01-12,2016-01-12,2016-02-27,Ford,Fusion,2016.0,,0.0,46.0,,0
455,Strark,windows,Paid,2016-01-25,,,,,,,,,,0
456,Strark,ios web,Referral,2016-01-12,2016-02-03,,,,,,22.0,,,0
457,Berton,ios web,Referral,2016-01-18,2016-01-21,,,,,,3.0,,,0
458,Strark,mac,Organic,2016-01-26,2016-02-26,,,,,,31.0,,,0
459,Berton,mac,Paid,2016-01-04,,,,,,,,,,0
460,Strark,,Organic,2016-01-30,2016-02-07,,,,,,8.0,,,0
461,Strark,android web,Paid,2016-01-29,,,,,,,,,,0
462,Wrouver,,Organic,2016-01-30,2016-02-02,2016-02-02,Chrysler,200,2016.0,,3.0,3.0,,0
463,Berton,android web,Referral,2016-01-20,2016-02-06,,,,,,17.0,,,0
464,Berton,ios web,Paid,2016-01-01,2016-01-11,,,,,,10.0,,,0
465,Strark,android web,Paid,2016-01-09,2016-01-09,,,,,,0.0,,,0
466,Berton,android web,Paid,2016-01-25,,,,,,,,,,0
467,Strark,android web,Paid,2016-01-04,2016-02-01,,,,,,28.0,,,0
468,Strark,android web,Paid,2016-01-13,2016-02-08,,,,,,26.0,,,0
469,Berton,android web,Paid,2016-01-16,,,,,,,,,,0
470,Strark,mac,Paid,2016-01-30,2016-02-02,2016-02-03,Ford,Focus,2015.0,2016-02-06,3.0,4.0,7.0,1
471,Berton,other,Referral,2016-01-05,2016-01-19,,,,,,14.0,,,0
472,Strark,android web,Paid,2016-01-20,,,,,,,,,,0
473,Strark,windows,Paid,2016-01-07,2016-01-20,2016-02-21,Volvo,S80,2001.0,,13.0,45.0,,0
474,Berton,android web,Referral,2016-01-14,2016-01-14,,,,,,0.0,,,0
475,Berton,mac,Paid,2016-01-14,2016-02-01,,,,,,18.0,,,0
476,Berton,windows,Paid,2016-01-30,2016-02-05,,,,,,6.0,,,0
477,Strark,windows,Paid,2016-01-01,2016-01-04,2016-01-26,Nissan,Versa,2010.0,,3.0,25.0,,0
478,Strark,windows,Referral,2016-01-07,,,,,,,,,,0
479,Wrouver,mac,Paid,2016-01-05,,,,,,,,,,0
480,Strark,android web,Paid,2016-01-21,2016-01-21,,,,,,0.0,,,0
481,Berton,mac,Paid,2016-01-05,2016-01-24,2016-01-25,Buick,Enclave,2011.0,2016-01-26,19.0,20.0,21.0,1
482,Strark,windows,Referral,2016-01-08,2016-01-10,,,,,,2.0,,,0
483,Strark,mac,Paid,2016-01-14,2016-02-17,,,,,,34.0,,,0
484,Strark,windows,Organic,2016-01-17,2016-01-17,2016-01-22,Ford,Fusion,2016.0,2016-01-23,0.0,5.0,6.0,1
485,Berton,other,Referral,2016-01-20,2016-01-22,2016-01-23,Hyundai,Sonata,2011.0,2016-01-31,2.0,3.0,11.0,1
486,Berton,android web,Paid,2016-01-30,2016-02-02,,,,,,3.0,,,0
487,Strark,ios web,Paid,2016-01-21,2016-01-25,,,,,,4.0,,,0
488,Strark,android web,Paid,2016-01-20,2016-01-31,,,,,,11.0,,,0
489,Strark,android web,Referral,2016-01-01,2016-01-19,,,,,,18.0,,,0
490,Strark,android web,Referral,2016-01-09,2016-01-14,2016-01-19,Honda,Civic,2015.0,2016-02-03,5.0,10.0,25.0,1
491,Strark,android web,Paid,2016-01-13,2016-01-14,,,,,,1.0,,,0
492,Strark,android web,Paid,2016-01-15,2016-02-06,,,,,,22.0,,,0
493,Berton,android web,Referral,2016-01-10,,,,,,,,,,0
494,Berton,ios web,Organic,2016-01-14,,,,,,,,,,0
495,Strark,windows,Organic,2016-01-05,,,,,,,,,,0
496,Berton,ios web,Organic,2016-01-08,2016-01-22,2016-02-12,Toyota,Sienna,2005.0,,14.0,35.0,,0
497,Strark,android web,Referral,2016-01-29,2016-01-29,2016-02-12,Nissan,Altima,2015.0,2016-02-24,0.0,14.0,26.0,1
498,Strark,android web,Paid,2016-01-12,2016-01-23,2016-01-28,Dodge,Nitro,2011.0,,11.0,16.0,,0
499,Berton,other,Organic,2016-01-26,2016-01-28,2016-02-21,Chevrolet,Cavalier,2004.0,,2.0,26.0,,0
500,Berton,ios web,Organic,2016-01-02,2016-02-18,2016-02-24,Toyota,Camry,2000.0,,47.0,53.0,,0
501,Wrouver,android web,Paid,2016-01-22,,,,,,,,,,0
502,Strark,android web,Referral,2016-01-30,2016-02-02,2016-02-03,Nissan,Altima,2015.0,,3.0,4.0,,0
503,Strark,,Referral,2016-01-23,,,,,,,,,,0
504,Strark,mac,Organic,2016-01-18,2016-02-01,,,,,,14.0,,,0
505,Berton,android web,Referral,2016-01-28,2016-01-28,2016-01-28,Toyota,Avalon,2007.0,2016-01-29,0.0,0.0,1.0,1
506,Strark,ios web,Referral,2016-01-13,2016-02-01,2016-02-29,Dodge,Charger,2012.0,,19.0,47.0,,0
507,Berton,ios web,Paid,2016-01-02,,,,,,,,,,0
508,Berton,ios web,Referral,2016-01-21,2016-01-29,2016-02-07,Toyota,Camry,2009.0,,8.0,17.0,,0
509,Strark,android web,Paid,2016-01-20,2016-01-20,2016-01-25,Nissan,Pathfinder,2007.0,2016-02-09,0.0,5.0,20.0,1
510,Strark,mac,Referral,2016-01-21,2016-03-09,,,,,,48.0,,,0
511,Berton,android web,Paid,2016-01-30,,,,,,,,,,0
512,Strark,ios web,Paid,2016-01-22,2016-01-22,,,,,,0.0,,,0
513,Berton,windows,Referral,2016-01-11,2016-01-16,2016-02-04,Ford,Escape,2003.0,2016-02-03,5.0,24.0,23.0,1
514,Strark,ios web,Organic,2016-01-28,2016-02-03,,,,,,6.0,,,0
515,Berton,android web,Paid,2016-01-23,2016-01-28,,,,,,5.0,,,0
516,Strark,,Organic,2016-01-21,,,,,,,,,,0
517,Strark,android web,Organic,2016-01-17,2016-01-31,,,,,,14.0,,,0
518,Wrouver,android web,Paid,2016-01-30,2016-02-05,,,,,,6.0,,,0
519,Strark,ios web,Referral,2016-01-01,2016-01-15,2016-01-27,Nissan,Murano,2009.0,,14.0,26.0,,0
520,Strark,ios web,Referral,2016-01-21,2016-01-21,2016-01-24,Nissan,Sentra,2004.0,2016-01-29,0.0,3.0,8.0,1
521,Strark,ios web,Referral,2016-01-16,2016-01-16,2016-01-20,Honda,Accord,2004.0,2016-01-21,0.0,4.0,5.0,1
522,Strark,ios web,Referral,2016-01-12,2016-01-14,2016-01-14,Toyota,Corolla,2003.0,2016-01-15,2.0,2.0,3.0,1
523,Berton,android web,Paid,2016-01-26,,,,,,,,,,0
524,Strark,,Referral,2016-01-02,2016-02-14,,,,,,43.0,,,0
525,Strark,windows,Paid,2016-01-20,2016-01-20,,,,,,0.0,,,0
526,Berton,windows,Paid,2016-01-08,,,,,,,,,,0
527,Strark,other,Organic,2016-01-02,2016-01-07,2016-02-04,Dodge,Avenger,2012.0,,5.0,33.0,,0
528,Strark,ios web,Referral,2016-01-06,2016-01-06,2016-01-06,Toyota,Prius V,2014.0,,0.0,0.0,,0
529,Strark,windows,Organic,2016-01-25,2016-01-26,2016-01-27,Kia,Sportage,2016.0,2016-02-03,1.0,2.0,9.0,1
530,Strark,mac,Paid,2016-01-30,2016-01-30,2016-01-30,Honda,HR-V,2016.0,2016-02-05,0.0,0.0,6.0,1
531,Strark,android web,Paid,2016-01-24,2016-02-21,,,,,,28.0,,,0
532,Strark,other,Organic,2016-01-23,2016-01-28,2016-02-04,Hyundai,Elantra,2014.0,2016-02-21,5.0,12.0,29.0,1
533,Berton,ios web,Paid,2016-01-10,2016-01-30,,,,,,20.0,,,0
534,Strark,,Referral,2016-01-08,,,,,,,,,,0
535,Strark,other,Paid,2016-01-15,2016-01-20,,,,,,5.0,,,0
536,Wrouver,ios web,Paid,2016-01-18,2016-01-27,,,,,,9.0,,,0
537,Strark,other,Paid,2016-01-07,2016-01-08,2016-01-23,Ford,Fusion,2013.0,,1.0,16.0,,0
538,Berton,mac,Organic,2016-01-01,,,,,,,,,,0
539,Strark,,Organic,2016-01-17,,,,,,,,,,0
540,Berton,other,Paid,2016-01-25,2016-02-04,,,,,,10.0,,,0
541,Strark,other,Organic,2016-01-25,2016-02-06,,,,,,12.0,,,0
542,Wrouver,other,Paid,2016-01-13,2016-02-15,,,,,,33.0,,,0
543,Berton,ios web,Organic,2016-01-12,2016-01-13,,,,,,1.0,,,0
544,Berton,mac,Referral,2016-01-08,2016-01-13,2016-01-30,Kia,Soul,2013.0,2016-02-01,5.0,22.0,24.0,1
545,Berton,ios web,Paid,2016-01-06,2016-01-22,,,,,,16.0,,,0
546,Berton,ios web,Referral,2016-01-04,2016-01-06,,,,,,2.0,,,0
547,Berton,windows,Paid,2016-01-27,2016-02-13,2016-02-23,Honda,Accord,2002.0,,17.0,27.0,,0
548,Strark,ios web,Paid,2016-01-26,2016-02-14,,,,,,19.0,,,0
549,Berton,android web,Paid,2016-01-07,2016-01-18,,,,,,11.0,,,0
550,Strark,mac,Organic,2016-01-06,,,,,,,,,,0
551,Strark,android web,Referral,2016-01-10,2016-01-13,2016-01-17,Nissan,Maxima,2014.0,2016-01-23,3.0,7.0,13.0,1
552,Strark,windows,Paid,2016-01-14,2016-01-14,2016-01-15,Honda,Odyssey,2015.0,2016-01-15,0.0,1.0,1.0,1
553,Strark,android web,Paid,2016-01-17,2016-01-18,2016-01-18,Dodge,Avenger,2014.0,,1.0,1.0,,0
554,Berton,,Referral,2016-01-02,,,,,,,,,,0
555,Strark,windows,Paid,2016-01-28,2016-02-19,,,,,,22.0,,,0
556,Berton,ios web,Paid,2016-01-22,2016-01-22,2016-01-22,Hyundai,Elantra,2014.0,2016-02-05,0.0,0.0,14.0,1
557,Strark,ios web,Organic,2016-01-21,2016-02-02,,,,,,12.0,,,0
558,Wrouver,android web,Organic,2016-01-13,2016-02-05,2016-02-14,Buick,Lucerne,2009.0,,23.0,32.0,,0
559,Berton,mac,Paid,2016-01-18,2016-01-21,,,,,,3.0,,,0
560,Berton,android web,Paid,2016-01-09,2016-01-13,,,,,,4.0,,,0
561,Strark,android web,Referral,2016-01-05,2016-01-05,2016-01-05,Toyota,Sienna,2013.0,2016-01-16,0.0,0.0,11.0,1
562,Strark,windows,Paid,2016-01-11,2016-01-17,2016-01-19,Kia,Forte,2012.0,,6.0,8.0,,0
563,Strark,ios web,Paid,2016-01-18,2016-01-24,2016-01-24,Toyota,Prius,2015.0,2016-02-11,6.0,6.0,24.0,1
564,Strark,windows,Paid,2016-01-03,2016-01-19,2016-02-27,Kia,Optima,2015.0,,16.0,55.0,,0
565,Strark,other,Paid,2016-01-23,2016-01-29,,,,,,6.0,,,0
566,Strark,ios web,Organic,2016-01-12,2016-01-25,2016-01-27,Toyota,Prius,2010.0,2016-02-09,13.0,15.0,28.0,1
567,Strark,,Referral,2016-01-23,2016-01-24,2016-01-26,BMW,5-series,2009.0,,1.0,3.0,,0
568,Berton,android web,Paid,2016-01-28,2016-02-05,,,,,,8.0,,,0
569,Strark,ios web,Referral,2016-01-03,2016-01-07,2016-01-06,Honda,Accord,2015.0,2016-01-10,4.0,3.0,7.0,1
570,Strark,android web,Referral,2016-01-09,2016-01-14,,,,,,5.0,,,0
571,Berton,,Referral,2016-01-24,2016-01-24,,,,,,0.0,,,0
572,Berton,other,Paid,2016-01-13,2016-02-08,,,,,,26.0,,,0
573,Strark,,Referral,2016-01-06,,,,,,,,,,0
574,Berton,ios web,Paid,2016-01-06,2016-01-17,,,,,,11.0,,,0
575,Berton,ios web,Organic,2016-01-14,2016-02-01,,,,,,18.0,,,0
576,Strark,,Organic,2016-01-23,2016-01-25,,,,,,2.0,,,0
577,Wrouver,,Organic,2016-01-23,,,,,,,,,,0
578,Strark,ios web,Paid,2016-01-28,2016-02-17,,,,,,20.0,,,0
579,Berton,android web,Organic,2016-01-01,2016-01-14,2016-01-17,Toyota,Camry,2013.0,,13.0,16.0,,0
580,Strark,android web,Organic,2016-01-01,,,,,,,,,,0
581,Berton,mac,Organic,2016-01-05,2016-02-14,,,,,,40.0,,,0
582,Strark,,Referral,2016-01-10,2016-01-13,,,,,,3.0,,,0
583,Strark,other,Organic,2016-01-21,2016-01-23,2016-01-22,Chevrolet,Impala,2013.0,2016-01-23,2.0,1.0,2.0,1
584,Strark,windows,Paid,2016-01-21,2016-02-04,,,,,,14.0,,,0
585,Strark,ios web,Paid,2016-01-01,,,,,,,,,,0
586,Strark,android web,Paid,2016-01-09,2016-01-12,2016-01-17,Nissan,Murano,2009.0,,3.0,8.0,,0
587,Strark,,Referral,2016-01-10,2016-01-11,,,,,,1.0,,,0
588,Strark,,Referral,2016-01-20,2016-02-02,,,,,,13.0,,,0
589,Strark,,Organic,2016-01-20,2016-01-20,,,,,,0.0,,,0
590,Strark,windows,Referral,2016-01-25,2016-02-21,2016-02-22,Honda,Civic,2004.0,,27.0,28.0,,0
591,Strark,ios web,Paid,2016-01-22,2016-01-24,,,,,,2.0,,,0
592,Berton,android web,Paid,2016-01-20,2016-01-21,,,,,,1.0,,,0
593,Wrouver,ios web,Paid,2016-01-23,2016-01-23,,,,,,0.0,,,0
